K2-199 b,K2-199,0,1,2,0,3.2253170000000004,0.0385,0.9199888508238988,0,0,0,0,861.0,87.182
K2-200 b,K2-200,0,1,1,0,2.849964,0,0.6900939015722626,0,0,0,0,0,87.968
K2-201 b,K2-201,0,1,2,0,1.0597953333333334,0,0.7172574620762667,0,0,0,0,0,84.414
K2-203 b,K2-203,0,1,1,0,9.693300666666666,0,0.6907456991022016,0,0,0,0,0,88.43
K2-205 b,K2-205,0,1,1,0,26.67550866666667,0,1.0417523708838512,0,0,0,0,0,89.097
K2-208 b,K2-208,0,1,1,0,4.191035333333333,0,0.8581136596811462,0,0,0,0,0,88.043
K2-21 c,K2-21,0,1,2,0,15.5009380375,0.10253333333333332,1.0396299624150707,0,5.4,0.21,5.263333333333333,420.0,88.92333333333333
K2-211 b,K2-211,1,1,1,0,0.669563,0,0.7038497830592952,0,0,0,0,0,81.569
K2-213 b,K2-213,1,1,1,0,8.13087,0,0.7631335189001597,0,0,0,0,0,87.862
K2-216 b,K2-216,1,1,1,0,2.1747929999999998,0.028900000000000002,0.8454947065873247,8.0,8.2,0.0,248.0,1047.5,86.97133333333333
K2-219 b,K2-219,0,1,3,0,3.901158,0,0.6998497830592952,0,0,0,0,0,86.795
K2-219 c,K2-219,1,1,3,0,6.66758,0,0.7620368695114298,0,0,0,0,0,87.269
K2-221 b,K2-221,0,1,1,0,2.3990566666666666,0,0.8967592448857604,0,0,0,0,0,85.447
K2-223 c,K2-223,0,1,2,0,4.5637194999999995,0.0549,0.8037896448358002,0,0,0,0,1091.0,87.454
K2-224 b,K2-224,0,1,2,0,4.4788155,0.0516,0.8124234670663489,0,0,0,0,1002.0,87.86
K2-226 b,K2-226,1,1,1,0,3.271093,0.0413,0.762738544817065,0,0,0,0,1120.0,86.719
K2-227 b,K2-227,0,1,1,0,13.621832,0,0.8396688078223553,0,0,0,0,0,88.374
K2-228 b,K2-228,0,1,1,0,2.698324,0.0338,0.6536298521710427,0,0,0,0,914.0,87.465
K2-229 b,K2-229,0,1,2,0,0.5842081666666666,0.012994,0.6006524867144264,2.54,8.45,0.0,0,1865.3333333333333,82.36266666666667
K2-229 c,K2-229,0,1,2,0,8.32778,0.076335,1.0593326642221805,21.3,12.8,0.0,0,766.6666666666666,88.19933333333334
K2-230 b,K2-230,0,1,1,0,2.8605229999999997,0.0409,0.9812282338142013,0,0,0,0,1529.0,85.99
K2-233 b,K2-233,0,1,3,0,2.46748,0.033125,0.690714407747415,11.26,26.26,0.0395,273.0,1080.5,89.045
K2-233 c,K2-233,0,1,3,0,7.060735,0.06676499999999999,0.659196763286317,12.81,33.91,0.1001,67.1,759.0,89.275
K2-233 d,K2-233,1,1,3,0,24.36535,0.15247,1.2594474524708046,21.14,8.85,0.09995,12.9,502.5,89.475
K2-239 b,K2-239,1,1,3,0,5.24,0.0441,0.5543715261979321,0,0,0,0,502.0,88.99
K2-239 d,K2-239,1,1,3,0,10.115,0.0685,0.5543715261979321,0,0,0,0,399.0,89.43
K2-240 b,K2-240,1,1,2,0,6.034,0.0513,1.0079401190125703,0,0,0,0,586.0,89.26
K2-240 c,K2-240,1,1,2,0,20.523,0.1159,0.9071817930394598,0,0,0,0,389.0,89.66
K2-243 c,K2-243,1,1,2,0,24.94598,0.1817,1.0129847264227534,0,0,0,0,801.0,0
K2-244 b,K2-244,0,1,1,0,21.06929366666667,0.1418,0.8652028745015121,0,0,0,0,638.0,89.214
K2-252 b,K2-252,1,1,1,0,13.81513,0.1041,0.8769141485783619,0,0,0,0,639.0,0
K2-254 b,K2-254,0,1,2,0,4.09639,0.0448,0.8214680744765319,0,0,0,0,791.0,0
K2-263 b,K2-263,0,1,1,0,50.81985933333333,0.2573,1.1347399462332017,14.8,5.7,0.14,0,470.0,89.4815
K2-265 b,K2-265,0,2,1,0,2.3689740133333337,0.03376,0.8358197396711541,6.54,7.1,0.084,0,0,87.131
K2-268 b,K2-268,1,1,2,0,2.152087,0.0308,0.7610220003747022,0,0,0,0,1121.0,0
K2-269 b,K2-269,0,1,1,0,4.144825,0.0531,0.6998349139225675,0,0,0,0,1429.0,86.72
K2-270 b,K2-270,0,1,2,0,1.5431873333333332,0.0247,0.7022128546660839,0,0,0,0,1203.0,0
K2-277 b,K2-277,1,1,1,0,6.327282099999999,0.0675,1.077564622755132,0,0,0,0,958.0,88.686
K2-279 b,K2-279,0,1,1,0,7.123653,0.067,0.5802612299155135,0,0,0,0,879.0,0
K2-285 b,K2-285,1,1,4,0,3.471745,0.03817,1.3053043117522682,9.68,3.07,0.0,234.31,1089.0,86.846
K2-288 B b,K2-288 B,0,2,1,0,31.3911315,0.164,0.7937896448358001,0,0,0,0,226.0,89.81
K2-290 b,K2-290,1,3,2,0,9.21165,0.0923,1.5421778229799534,10.9,4.1,0.0,0,1230.0,88.14
K2-291 b,K2-291,0,1,1,0,2.2250885,0.03261,0.7990619485408916,6.445,8.870000000000001,0.0,633.0,0,85.26
K2-294 b,K2-294,1,1,1,0,2.50387,0,0.836601896707081,0,0,0,0,1425.0,85.5
K2-3 b,K2-3,0,1,3,0,10.054227269999998,0.07515,0.9910674486345671,7.3950000000000005,3.88,0.02,9.233333333333334,490.3333333333333,89.3145
K2-3 c,K2-3,0,1,3,0,24.645877307692306,0.13660000000000003,0.7960210584148905,2.8850000000000002,3.1,0.013333333333333334,2.7966666666666664,364.0,89.56875000000001
K2-3 d,K2-3,0,1,3,0,44.56039583333334,0.20335999999999999,0.7091249944240736,5.799999999999999,9.305,0.015,1.3275,291.0,89.65950000000001
K2-316 b,K2-316,1,1,2,0,1.133,0.0147,0.6703082818117746,0,0,0,0,841.0,87.02
K2-316 c,K2-316,1,1,2,0,5.26,0.0582,0.9222710078598257,0,0,0,0,423.0,89.31
K2-318 b,K2-318,1,1,1,0,7.01,0.0911,0.836601896707081,0,0,0,0,456.0,89.38
K2-32 e,K2-32,0,2,4,0,4.3490866666666665,0.04925,0.7429179164176086,2.1,6.3,0.043,0,1066.0,89.0
K2-321 b,K2-321,1,1,1,0,2.298,0.041,0.9827616893718384,0,0,0,0,701.0,88.94
K2-322 b,K2-322,1,1,1,0,8.205,0.0594,0.9676278671412895,0,0,0,0,635.0,88.15
K2-35 b,K2-35,1,1,2,0,2.399748614285714,0.031200000000000002,0.6472535918523928,0,0,0.13,186.79999999999998,979.0,88.0
K2-35 c,K2-35,0,1,2,0,5.6088539977777785,0.0551,0.9833922652981112,0,0,0.12,60.03333333333333,751.5,88.31333333333333
K2-36 b,K2-36,0,1,2,0,1.4226273499999997,0.022793333333333332,0.7270501281347859,3.9,7.2,0.0,548.4333333333333,1228.0,86.2045
K2-37 b,K2-37,0,1,3,0,4.442620414285715,0.051074999999999995,0.7957373337258785,0,0,0,226.65,974.0,87.42066666666666
K2-38 b,K2-38,1,1,2,0,4.016209999999999,0.050665,0.8765141485783617,15.5349,17.5,0,472.95,1184.0,87.28
K2-38 c,K2-38,1,1,2,0,10.561075,0.09655,1.268764363586079,9.9,3.6,0,130.15,858.0,88.61
K2-46 b,K2-46,0,1,1,0,19.153926428571427,0.13821,1.1614238608860563,0,0,0,119.0,889.0,88.649
K2-47 b,K2-47,0,1,1,0,31.643951499999996,0.1779,1.1075042042484098,0,0,0,10.7,0,0
K2-49 b,K2-49,1,1,1,0,2.770612925,0.0309,1.311610071014997,0,0,0,59.0,0,0
K2-5 b,K2-5,0,1,2,0,5.7355766,0.0515,1.1051206439270835,0,0,0,21.9,611.0,87.35
K2-50 b,K2-50,0,1,2,0,8.75269185,0.0705,0.9991343597498415,0,0,0,18.8,0,0
K2-54 b,K2-54,0,1,1,0,9.7843,0.0671,0.5795945632488468,0,0,0,6.1,0,0
K2-58 c,K2-58,1,1,3,0,2.5371373666666663,0.035,0.8264978127499875,0,0,0,462.0,0,86.1
K2-58 d,K2-58,0,1,3,0,22.881954166666663,0.1517,0.8856923337704861,0,0,0,24.6,0,89.431
K2-64 b,K2-64,0,1,1,0,6.530978161999999,0.0619,1.2322355672724352,0,0,0,98.0,0,0
K2-65 b,K2-65,0,1,1,0,12.648303602857144,0.1014,0.759636625062822,0,0,0,45.0,0,89.148
K2-66 b,K2-66,0,1,1,0,5.069463300000001,0.06026,1.3103377673099055,21.3,7.8,0.0,868.5,1372.0,86.6
K2-68 b,K2-68,0,1,1,0,8.05454935,0.0708,0.8866402917919394,0,0,0,41.0,0,88.715
K2-72 b,K2-72,0,1,4,0,5.5773053400000006,0.0385,0.5241306461829439,0,0,0.11,6.95,0,89.155
K2-72 c,K2-72,0,1,4,0,15.188066000000001,0.0751,0.5090146669164681,0,0,0.11,1.8050000000000002,0,89.535
